molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,data_validity_comment,document_year,document_chembl_id,target_chembl_id,potential_duplicate,dataset,molecule_pref_name,pchembl,std_smiles
CHEMBL561292,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,9772.37,nM,=,5.01,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.01,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL551843,N[C@@H](Cc1c[nH]cn1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,1862.09,nM,=,5.73,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.73,N[C@@H](Cc1c[nH]cn1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL558879,NCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,40738.03,nM,=,4.39,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.39,NCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL561500,NCCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,7244.36,nM,=,5.14,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.14,NCCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL550352,N=C(N)NCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,1148.15,nM,=,5.94,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.94,N=C(N)NCCC[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL551701,COC(=O)CNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,15488.17,nM,=,4.81,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.81,COC(=O)CNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL565223,COC(=O)[C@H](C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,5888.44,nM,=,5.23,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.23,COC(=O)[C@H](C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL563722,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)OC,IC50,1621.81,nM,=,5.79,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.79,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)OC
CHEMBL564307,COC(=O)[C@H](CC(C)C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,2951.21,nM,=,5.53,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.53,COC(=O)[C@H](CC(C)C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL564573,COC(=O)[C@H](CCSC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,2290.87,nM,=,5.64,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.64,COC(=O)[C@H](CCSC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL562025,COC(=O)[C@H](CCC(N)=O)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,11481.54,nM,=,4.94,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.94,COC(=O)[C@H](CCC(N)=O)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL550010,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,8912.51,nM,=,5.05,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.05,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL554145,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,7943.28,nM,=,5.1,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.1,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL564125,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,4168.69,nM,=,5.38,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.38,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL559953,COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,69.18,nM,=,7.16,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,7.16,COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL553858,COC(=O)[C@H](CCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,5888.44,nM,=,5.23,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.23,COC(=O)[C@H](CCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL540238,COC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,3162.28,nM,=,5.5,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.5,COC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL558427,COC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,134.9,nM,=,6.87,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,6.87,COC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL562289,NNC(=O)CNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,7079.46,nM,=,5.15,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.15,NNC(=O)CNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL564412,C[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,3548.13,nM,=,5.45,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.45,C[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL557880,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,6165.95,nM,=,5.21,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.21,CC[C@H](C)[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL554747,CC(C)C[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,2951.21,nM,=,5.53,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.53,CC(C)C[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL565087,CSCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,6606.93,nM,=,5.18,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.18,CSCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL562408,NNC(=O)[C@H](CCC(N)=O)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,14125.38,nM,=,4.85,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.85,NNC(=O)[C@H](CCC(N)=O)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL551153,NNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,13489.63,nM,=,4.87,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.87,NNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL565011,NNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,16595.87,nM,=,4.78,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.78,NNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL551296,NNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,8317.64,nM,=,5.08,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,5.08,NNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL562026,NNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,IC50,138.04,nM,=,6.86,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,6.86,NNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1
CHEMBL563064,NCCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,12302.69,nM,=,4.91,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.91,NCCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL560161,NCCCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,19498.45,nM,=,4.71,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,4.71,NCCCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL550354,N=C(N)NCCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,IC50,21.38,nM,=,7.67,CHEMBL1030449,Antimycobacterial activity against rifampicin/isoniazid-susceptible Mycobacterium tuberculosis H37Rv ATCC 27294 by BACTEC 460 radiometric method,,2009,CHEMBL1158356,CHEMBL360,0,Mtb_whole_cell,,7.67,N=C(N)NCCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN
CHEMBL562223,C[C@H](C/C=C\C(C)(C)OO)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,IC50,27300.0,nM,=,4.56,CHEMBL1057833,Antituberculosis activity against multidrug-resistant Mycobacterium tuberculosis,,2009,CHEMBL1152311,CHEMBL360,0,Mtb_whole_cell,,4.56,C[C@H](C/C=C\C(C)(C)OO)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
CHEMBL596024,COc1ccc(Cn2cnc3c(Cc4ccccc4)nc(Cl)nc32)cc1,IC50,20000.0,nM,=,4.7,CHEMBL1073962,Antimicrobial activity against Mycobacterium tuberculosis H37Rv in african green monkey Vero cells by microplate alamar blue assay,,2009,CHEMBL1152577,CHEMBL360,0,Mtb_whole_cell,,4.7,COc1ccc(Cn2cnc3c(Cc4ccccc4)nc(Cl)nc32)cc1
CHEMBL595337,COc1ccc(Cn2cnc3c(/C=C/c4ccccc4)nc(Cl)nc32)cc1,IC50,8000.0,nM,=,5.1,CHEMBL1073962,Antimicrobial activity against Mycobacterium tuberculosis H37Rv in african green monkey Vero cells by microplate alamar blue assay,,2009,CHEMBL1152577,CHEMBL360,0,Mtb_whole_cell,,5.1,COc1ccc(Cn2cnc3c(/C=C/c4ccccc4)nc(Cl)nc32)cc1
CHEMBL594645,C(=C1\OCc2ccccc21)\c1ncnc2c1ncn2Cc1ccccc1,IC50,4300.0,nM,=,5.37,CHEMBL1073962,Antimicrobial activity against Mycobacterium tuberculosis H37Rv in african green monkey Vero cells by microplate alamar blue assay,,2009,CHEMBL1152577,CHEMBL360,0,Mtb_whole_cell,,5.37,C(=C1/OCc2ccccc21)/c1ncnc2c1ncn2Cc1ccccc1
CHEMBL509849,O=C1C(Br)=CC2(C=C1Br)CCNC1=C2C2=NCCc3c[nH]c(c32)C1=O,IC50,6800.0,nM,=,5.17,CHEMBL1099930,Antituberculosis activity against Mycobacterium tuberculosis H37Rv after 4 days by alamar blue assay,,2010,CHEMBL1155437,CHEMBL360,0,Mtb_whole_cell,DISCORHABDIN C,5.17,O=C1C(Br)=CC2(C=C1Br)CCNC1=C2C2=NCCc3c[nH]c(c32)C1=O
CHEMBL405402,CCCCc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1,IC50,91.0,nM,=,7.04,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.04,CCCCc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1
CHEMBL261521,CC(C)Cc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1,IC50,96.0,nM,=,7.02,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.02,CC(C)Cc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1
CHEMBL405973,Oc1cc(Cc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,IC50,51.0,nM,=,7.29,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.29,Oc1cc(Cc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL259880,Oc1cc(CCCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,IC50,50.0,nM,=,7.3,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.3,Oc1cc(CCCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL260061,Oc1cc(CCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,IC50,21.0,nM,=,7.68,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.68,Oc1cc(CCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL1224745,CCCCCc1ccc(Oc2ccccc2)c(O)c1,IC50,17.0,nM,=,7.77,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.77,CCCCCc1ccc(Oc2ccccc2)c(O)c1
CHEMBL264682,CCCCCCc1ccc(Oc2ccccc2)c(O)c1,IC50,11.0,nM,=,7.96,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.96,CCCCCCc1ccc(Oc2ccccc2)c(O)c1
CHEMBL505886,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,IC50,5.0,nM,=,8.3,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,8.3,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1
CHEMBL1224746,CCCCCCCCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,IC50,150.0,nM,=,6.82,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.82,CCCCCCCCCCCCCCc1ccc(Oc2ccccc2)c(O)c1
CHEMBL239673,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1C,IC50,990.0,nM,=,6.0,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.0,Cc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1C
CHEMBL392127,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,IC50,400.0,nM,=,6.4,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.4,Cc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1
CHEMBL216579,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,IC50,200.0,nM,=,6.7,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.7,O=C(c1ccc2[nH]ccc2c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CHEMBL240533,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,IC50,90.0,nM,=,7.05,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,7.05,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1
CHEMBL414086,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCCC2)C1,IC50,320.0,nM,=,6.5,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.5,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCCC2)C1
CHEMBL1224754,CN(C(=O)C1CC(=O)N(C2CCCCCC2)C1)c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1,IC50,360.0,nM,=,6.44,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.44,CN(C(=O)C1CC(=O)N(C2CCCCCC2)C1)c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1
CHEMBL426702,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CC3CCC2C3)C1,IC50,460.0,nM,=,6.34,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.34,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CC3CCC2C3)C1
CHEMBL386324,O=C(Nc1cc(Br)cc(C(F)(F)F)c1)C1CC(=O)N(C2CCCCC2)C1,IC50,850.0,nM,=,6.07,CHEMBL1228528,Antitubercular activity against Mycobacterium tuberculosis H37Rv after 7 days,,2010,CHEMBL1221391,CHEMBL360,0,Mtb_whole_cell,,6.07,O=C(Nc1cc(Br)cc(C(F)(F)F)c1)C1CC(=O)N(C2CCCCC2)C1
CHEMBL371502,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,IC50,39900.0,nM,=,4.4,CHEMBL1228593,Antimicrobial activity against Mycobacterium tuberculosis H37Rv assessed as inhibition of bacterial growth in iron-supplemented medium after 8 days,,2005,CHEMBL1221167,CHEMBL360,0,Mtb_whole_cell,,4.4,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O
CHEMBL371502,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,IC50,2200.0,nM,=,5.66,CHEMBL1228595,Antimicrobial activity against Mycobacterium tuberculosis H37Rv assessed as inhibition of bacterial growth in iron-deficient medium after 8 days,,2005,CHEMBL1221167,CHEMBL360,0,Mtb_whole_cell,,5.66,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O
CHEMBL475335,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],IC50,6830.0,nM,=,5.17,CHEMBL1251034,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 by microplate alamar blue assay,,2010,CHEMBL1250500,CHEMBL360,0,Mtb_whole_cell,MEQUINDOX,5.17,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-]
CHEMBL517159,Cc1c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)[n+]([O-])c2ccccc2[n+]1[O-],IC50,2180.0,nM,=,5.66,CHEMBL1251034,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 by microplate alamar blue assay,,2010,CHEMBL1250500,CHEMBL360,0,Mtb_whole_cell,,5.66,Cc1c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)[n+]([O-])c2ccccc2[n+]1[O-]
