dataset,molecule_chembl_id,std_smiles,pchembl,pchembl_sd,n_meas,endpoints,n_assay,year_min,year_max,pref_name
Mtb_whole_cell,CHEMBL4248397,CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,5.705,0.27577164466275395,2,IC50,2,2018,2018,
Mtb_whole_cell,CHEMBL563590,CC(C)C[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.32,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL3447706,CC(C)C[C@H](N)COc1cccc(F)c1Oc1ccc(Cl)cc1,4.69,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3447705,CC(C)C[C@H](N)COc1cccc(F)c1Oc1cccc(Cl)c1,4.86,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL559572,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.89,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL554747,CC(C)C[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,5.53,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL261521,CC(C)Cc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1,7.02,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL427461,CC(C)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.78,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL3342664,CC(C)Oc1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,5.51,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL5201484,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(C(F)(F)F)cc4)C[C@H]2CCC(=O)N13,6.34,,1,IC50,1,2022,2022,
Mtb_whole_cell,CHEMBL5202255,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(C(F)(F)F)nc4)C[C@H]2CCC(=O)N13,5.62,,1,IC50,1,2022,2022,
Mtb_whole_cell,CHEMBL5186518,CC(C)[C@H]1CO[C@]23CCN(Cc4ccc(OC(F)(F)F)cc4)C[C@H]2CCC(=O)N13,6.44,,1,IC50,1,2022,2022,
Mtb_whole_cell,CHEMBL5182198,CC(C)[C@H]1CO[C@]23CCN(Cc4ccccc4)C[C@H]2CCC(=O)N13,5.09,,1,IC50,1,2022,2022,
Mtb_whole_cell,CHEMBL3439285,CC(C)c1cc(=O)[nH]c(-n2nc(C3CC3)cc2N)n1,5.33,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3446826,CC(C)c1cc(C(=O)N[C@@H]2CC[C@@H](Oc3ccccc3)[C@@H]2O)on1,5.79,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3342661,CC(C)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,5.28,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL394432,CC(C)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,4.0,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL4093532,CC(C)c1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,4.55,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL5197941,CC(C)c1ccc(NC(=S)NCc2ccccc2)cc1,5.11,,1,IC50,1,2022,2022,
Mtb_whole_cell,CHEMBL3342660,CC(C)c1cccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)c1,5.17,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL4286207,CC(CO)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.34,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3492494,CC(Cn1cccn1)NCc1csc(COc2ccc(F)cc2)n1,4.76,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3492498,CC(Cn1cccn1)NCc1csc(Cc2ccccc2)n1,4.9,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL4208967,CC(O)(Cn1cnc([N+](=O)[O-])n1)c1ccc(-c2ccc(C#N)cc2)cc1,4.199999999999999,0.08485281374238547,2,IC50,2,2017,2017,
Mtb_whole_cell,CHEMBL227386,CC/C=N/NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.11,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL4278276,CC1(C)CC[C@@]23CC[C@]4(C)C(OC2)(C(=O)C[C@@H]2[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]24C)[C@H]3C1,4.96,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4289635,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,5.42,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4280456,CC1(C)CC[C@]2(COC(=O)/C=C/c3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,5.1,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4277027,CC1(C)CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,4.69,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4535475,CC1(c2ccc(-n3cnnn3)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.89,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4466173,CC1(c2ccc(C#N)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.0,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4463635,CC1(c2ccc(N3CCOC3=O)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.07,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4534405,CC1(c2ccc(NS(C)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.36,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4476371,CC1(c2ccc(OC(F)F)cc2)NC(=O)N(CC(=O)c2ccc(F)cc2F)C1=O,6.13,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3475187,CC1(c2ccccc2)CCCN(Cc2cncn2C2CCCC2)C1,4.84,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3359133,CC1=C[C@H]2C[C@@H](C)CC[C@@H]2[C@@](C)(C(=O)C2=C(O)[C@@H](CO)N(C)C2=O)[C@H]1/C=C/C=C/C[C@@H](C)O,4.58,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3352884,CC1=C[C@H]2C[C@@H](C)CC[C@@H]2[C@@](C)(C(=O)C2=C(O)[C@@H](CO)NC2=O)[C@H]1/C=C/C=C/C[C@@H](C)O,4.25,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL5285961,CC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.3,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3409426,CC1CCC(c2cc(C(=O)NN)nc3ccccc23)CC1,5.45,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3409424,CC1CCCCC1c1cc(C(=O)NN)nc2ccccc12,6.34,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3446678,CC1CCCN(c2ncc(-c3ccccc3F)c(-c3nccn3C)n2)C1,4.7,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL5432781,CC1CSc2nc(N)c(N=O)c(=O)n2C1,5.14,,1,EC50,1,2023,2023,
Mtb_whole_cell,CHEMBL3446603,CCC(C)(C)n1nnnc1C(c1cccs1)N1CCc2ccccc2C1,4.6,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL4565346,CCC(C)C(=O)O[C@@]12[C@H](O)[C@@H](C)[C@@]3(O)[C@@H](C(=O)C(CO)=C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,4.68,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL227374,CCC(C)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,6.29,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL3793171,CCC(C)[C@@H](CNC)N1CCN(CCc2ccc(C)cc2)CC1,4.43,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3793320,CCC(C)[C@@H]1CN([C@@H](CNC)Cc2ccccc2)CCN1CCC12CC3CC(CC(C3)C1)C2,4.77,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3792436,CCC(C)[C@@H]1CN([C@H](CNC)Cc2ccccc2)CCN1CCC12CC3CC(CC(C3)C1)C2,4.7,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3793955,CCC(C)[C@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.43,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL562407,CCC(C)[C@H](N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.32,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL554921,CCC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.89,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL4085115,CCC(C)c1ccc(Nc2nc(CC(=O)O)cs2)cc1,6.095000000000001,1.5762058875667226,4,IC50,4,2017,2017,
Mtb_whole_cell,CHEMBL4073789,CCC(O)Cc1ccc(Nc2nc(C)cs2)cc1,6.4,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL3409437,CCC(O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.16,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL5274759,CCC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.3,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL1290793,CCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.89,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL3409438,CCCC(O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.35,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3407520,CCCCC(O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.66,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL1289120,CCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.89,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL4295103,CCCCCCCCC(=O)Oc1ccc(COP(=O)(CCCC(=O)N(C)O)OCc2ccc(OC(=O)CCCCCCCC)cc2)cc1,5.75,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3330928,CCCCCCCCCCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.57,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1289354,CCCCCCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.89,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL3330931,CCCCCCCCCCCCCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.52,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1288789,CCCCCCCCCCCCCC(=O)OCOC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.89,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL3134387,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5o4)ncnc32)[C@H](O)[C@@H]1O,4.03,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL3134384,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O,4.25,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL3134386,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccsc4)ncnc32)[C@H](O)[C@@H]1O,4.08,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL1914612,CCCCCCCCCCCCCCCCCCOc1cccc(C2(O)NC(=O)c3cnccc32)c1,4.92,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL3330967,CCCCCCCCCCCCCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.25,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1289900,CCCCCCCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.19,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL1224746,CCCCCCCCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,6.82,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL1914620,CCCCCCCCCCCCN1C(=O)c2cnccc2C1(O)c1ccccc1,5.35,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL1914622,CCCCCCCCCCCCOC1(c2ccccc2)NC(=O)c2cnccc21,5.02,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL1914616,CCCCCCCCCCCCOc1cccc(C2(OC)NC(=O)c3cnccc32)c1,5.0,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL1914617,CCCCCCCCCCCCSc1cccc(C2(O)NC(=O)c3cnccc32)c1,5.19,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL1254890,CCCCCCCCCCCCc1cccc(C(=O)C2C=CN(CC(=O)OCC)C=C2C(N)=O)c1,5.01,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL1254805,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3c[n+](CC(=O)OCC)ccc32)c1,4.41,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL1254721,CCCCCCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,5.085,0.10606601717798238,2,IC50,2,2010,2011,
Mtb_whole_cell,CHEMBL5432995,CCCCCCCCCCCNCCNC1C2CC3CC(C2)CC1C3,5.72,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL3298696,CCCCCCCCCCC[C@H](O)[C@H](C)N,4.71,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1289581,CCCCCCCCCCNC(=O)c1cn2c3c(c(N4CCN(C)CC4)c(F)cc3c1=O)OC[C@@H]2C,5.24,,1,IC50,1,2011,2011,
Mtb_whole_cell,CHEMBL505886,CCCCCCCCc1ccc(Oc2ccccc2)c(O)c1,8.3,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL1254722,CCCCCCCCc1cccc(C2(O)NC(=O)c3cnccc32)c1,4.71,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL389515,CCCCCCN(CCCCCC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.14,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL3330966,CCCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.8,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL389450,CCCCCCNNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.32,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL5275825,CCCCCCOC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.3,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL4071838,CCCCCCc1ccc(Nc2nc(C)cs2)cc1,7.3,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL264682,CCCCCCc1ccc(Oc2ccccc2)c(O)c1,7.96,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL3330961,CCCCCNC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.93,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL4098832,CCCCCc1ccc(Nc2nc(C)cs2)cc1,7.4,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL1224745,CCCCCc1ccc(Oc2ccccc2)c(O)c1,7.77,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL227683,CCCCN(CCCC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.09,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL227627,CCCCNNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.87,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL4781667,CCCCNc1nc(CC)nc2sc(C)cc12,5.57,0.294448637286709,3,IC50,3,2021,2023,
Mtb_whole_cell,CHEMBL3329645,CCCCOc1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,5.11,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3793931,CCCC[C@@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.29,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3794020,CCCC[C@@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)CC)C1,4.53,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3793409,CCCC[C@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.32,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3792912,CCCC[C@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)CC)C1,4.67,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4081630,CCCCc1ccc(Nc2nc(C(C)(C)C(=O)O)cs2)cc1,6.85,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4099632,CCCCc1ccc(Nc2nc(C(C)C(=O)O)cs2)cc1,6.85,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4098606,CCCCc1ccc(Nc2nc(C)cs2)cc1,4.92,1.6290794946840381,3,IC50,3,2017,2017,
Mtb_whole_cell,CHEMBL4092864,CCCCc1ccc(Nc2nc(CC(=O)O)c(C)s2)cc1,7.0,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL4076065,CCCCc1ccc(Nc2nc(CC(=O)O)c(Cl)s2)cc1,5.25,1.2944381020350109,5,IC50,5,2017,2017,
Mtb_whole_cell,CHEMBL4091900,CCCCc1ccc(Nc2nc(CC(=O)O)cs2)cc1,4.75,1.3790322693831354,5,IC50,5,2017,2017,
Mtb_whole_cell,CHEMBL4071071,CCCCc1ccc(Nc2nc(CC(N)=O)cs2)cc1,6.07,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL405402,CCCCc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1,7.04,,1,IC50,1,2010,2010,
Mtb_whole_cell,CHEMBL223447,CCCN(CCC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.29,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL3489305,CCCNC(=O)NC(=O)CNC(C)(C)c1ccc2c(c1)OCCO2,4.63,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL226982,CCCNNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.42,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL5275597,CCCOC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.3,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL4082339,CCCOc1ccc(Nc2nc(C)cs2)cc1,6.82,,1,IC50,1,2017,2017,
Mtb_whole_cell,CHEMBL3286508,CCCS(=O)(=O)NCc1nc(-c2ccc(C(=O)NCCC(F)(F)F)cc2)cs1,6.5,,1,EC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3439284,CCCc1cc(=O)[nH]c(-n2nc(C3CC3)cc2N)n1,5.21,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3485554,CCCn1cc(-c2ccnc(NC3CCCc4ccccc43)n2)c(C)n1,4.67,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL1713178,CCN(CC)S(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1,6.045,0.03535533905932788,2,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL3445582,CCN(CC)c1nc(Nc2cccc(C(C)O)c2)nc2ccccc12,4.92,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3330954,CCNC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.23,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL6172305,CCOC(=O)COc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.685,0.2832401807653713,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL6173898,CCOC(=O)COc1cc(OC)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.6,0.0,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL6176884,CCOC(=O)COc1cc(OC)cc2c1[n+]([O-])c1ccccc1[n+]2[O-],5.62,,1,IC50,1,2025,2025,
Mtb_whole_cell,CHEMBL6171189,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],5.54,,1,IC50,1,2025,2025,
Mtb_whole_cell,CHEMBL3331397,CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(Br)cc2)nn1,5.07,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331396,CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(C)cc2)nn1,4.92,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331398,CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(Cl)cc2)nn1,5.48,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331399,CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(F)cc2)nn1,4.76,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331400,CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2cccc(OC)c2)nn1,4.73,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331401,CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccccc2Cl)nn1,4.74,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL4447874,CCOC(=O)[C@H](CC(C)C)NP(=O)(CCCC(=O)N(C)O)N[C@@H](CC(C)C)C(=O)OCC,4.53,,1,IC50,1,2019,2019,
Mtb_whole_cell,CHEMBL2420973,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(CCOCC(Cn1cnc2c(=O)[nH]c(N)nc21)OCCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC,5.3,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL2325749,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(COCC(COCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)Cn1cnc2c(=O)[nH]c(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC,5.3,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL2325750,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(COCC(COCP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)N[C@@H](Cc1ccccc1)C(=O)OCC)Cn1cnc2c(=O)[nH]cnc21)N[C@@H](Cc1ccccc1)C(=O)OCC,5.3,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL5283919,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(N[C@@H](Cc1ccccc1)C(=O)OCC)OCOCCN,5.3,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4097528,CCOC(=O)c1c(NC(=O)c2c(F)c(F)c(F)c(F)c2F)sc2c1CCN(CC)C2,5.25,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL3286501,CCOC(=O)c1ccc(S(=O)(=O)NCCC(C)C)cc1,5.0,,1,EC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1996017,CCOC(=O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(OC)cc1,5.21,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL2436531,CCOC(=O)c1sc(N/N=C/c2ccc(O)c(OC)c2)nc1C,4.23,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL5274889,CCOC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.3,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL6177511,CCOCOc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],7.605,0.5086174069638858,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL6166659,CCOCOc1cc(OC)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],7.365,0.1733974240485328,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL241243,CCOc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,7.9,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL241373,CCOc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,7.44,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL241372,CCOc1cc(C)cc2c1C(=O)C=CC2=O,8.2,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL6175723,CCOc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],7.300000000000001,0.5744562646538027,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL5268454,CCOc1ccc2c(c1)O/C(=C\c1cccc(OCC(=O)OC)c1)C2=O,5.32,,1,IC50,1,2022,2022,
Mtb_whole_cell,CHEMBL3497572,CCOc1ccccc1-c1cc(N)[nH]n1,4.58,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL5190515,CCS(=O)(=O)N1N=Cc2ccc(Oc3ccc(C(F)(F)F)cc3/C=N/O)cc2B1O,7.05,,1,IC50,1,2022,2022,
